a,b,c,d,e,Y
-15.3166,76.9652,-41.6473,30.3188,58.2391,-1.00066e+06
42.6789,25.4297,12.1843,91.9407,96.5584,-2.68228e+06
75.2701,-1.95619,-8.14643,29.2903,-7.51705,-1.21777e+06
-58.549,79.1379,-20.4508,-25.7019,69.152,-1.08812e+06
35.0413,7.72657,92.6491,-85.4524,57.1922,-3.11573e+06
90.3471,84.2999,-39.3717,21.4448,43.0771,-3.0278e+06
85.7249,83.0496,-27.1565,11.2413,48.0842,-2.89746e+06
-55.4677,-25.8241,57.5222,-49.6913,-51.2393,323427
-28.478,61.0711,6.95233,47.1946,80.2148,-1.75135e+06
-3.25013,-96.2022,-89.3377,-20.8731,11.9888,3.3314e+06
39.4079,76.4056,63.0495,-62.9717,-45.8528,-1.31015e+06
-53.9843,81.6768,9.22703,-94.8758,-46.8151,-247366
59.2766,-89.6124,-29.6914,18.9477,9.43338,491962
-92.0531,-10.8146,-54.4777,-50.5253,6.33868,2.67204e+06
-17.7007,80.6637,39.7414,-39.6562,-12.0806,-915594
-65.4789,62.4378,-9.97266,68.0492,-40.7127,743064
94.7708,-6.462,-81.8053,-97.3819,22.4372,-1.11567e+06
8.86202,-37.3403,87.8663,-43.3879,93.9303,-4.33567e+06
-34.1304,-70.3135,-56.9487,10.4205,-60.25,1.7727e+06
30.3798,23.8637,-3.53781,68.4306,78.7413,-1.44836e+06
8.23793,35.463,-32.5297,20.3727,-68.7709,974850
30.8276,85.5293,26.6253,18.2895,-97.2001,1.62863e+06
-45.9237,34.3312,-39.0178,-26.3081,30.4136,304548
-66.2006,-29.8109,38.2884,61.825,41.5429,561629
79.6992,81.6104,30.873,-8.62397,-77.0552,-994816
-56.2067,-7.47541,50.154,59.6755,-25.9196,259822
16.6523,11.573,-5.40395,-91.402,-90.3414,1.92169e+06
-55.1351,-1.92793,-74.241,-13.0242,-63.4213,2.40592e+06
24.8377,35.0809,27.1386,-79.4044,-28.0758,-222903
-14.3852,8.59435,58.5078,-21.5555,-18.4118,-548470
-14.4799,-26.6193,-23.2899,-79.977,-53.7318,390945
94.5259,2.67297,68.3719,54.0468,60.0563,-3.93959e+06
4.15709,14.7873,-50.2357,-22.9198,-61.4951,1.03282e+06
27.4901,98.2726,70.6787,-13.0303,-33.8151,-2.30585e+06
-40.8435,33.6787,85.4592,-54.2778,70.8735,-2.74044e+06
95.8083,-47.0428,35.2101,7.76155,63.2839,-3.25932e+06
67.3998,87.0324,-1.83214,-4.14786,21.3934,-1.84737e+06
17.7126,-15.0765,93.5647,-85.3291,52.6503,-2.94815e+06
-84.4654,-42.0546,-61.884,-49.7961,64.5528,1.69284e+06
25.0248,24.2815,-72.7698,1.29929,-87.7628,3.01072e+06
89.8696,-22.3583,-2.32034,-63.3918,-26.535,-2.08292e+06
69.5172,30.3964,-16.9081,13.4945,93.4599,-3.40074e+06
68.4822,-11.2406,16.5123,62.6924,-39.9961,-680663
-73.082,-31.0899,-50.5568,91.1307,-26.9765,1.80956e+06
-78.9241,-68.1372,-26.3027,-4.39835,20.0949,1.8776e+06
77.0569,-61.5535,-10.8991,4.34171,91.974,-3.28072e+06
-80.6247,15.1245,48.1886,65.2702,7.32908,1.25345e+06
-36.846,-89.2027,-92.5106,-75.8846,63.4304,2.59087e+06
75.5321,-56.561,51.1255,86.2616,-91.5283,1.03216e+06
-86.8092,69.7703,-53.407,-35.7942,-41.5282,2.02613e+06
66.9337,70.5356,31.6929,57.6361,56.5205,-1.93062e+06
-54.5411,-5.62871,-51.1394,6.85225,-43.1471,1.08398e+06
-43.78,-89.4207,66.2883,1.64336,-51.6206,808525
-96.1864,69.9337,77.5298,20.3076,5.57886,723789
88.764,46.9055,-74.9983,-9.52309,-63.4583,-193188
34.3815,95.4112,81.5643,14.5903,-51.2494,-2.51671e+06
-72.2607,69.4556,-98.9049,71.0247,-58.6121,4.10607e+06
89.4876,-9.7119,-16.5679,-69.21,38.294,-2.29695e+06
89.3568,-52.6984,-85.2972,35.7953,13.2632,-28021.1
86.7393,81.6091,62.6163,82.2244,71.1251,-4.25321e+06
46.113,-24.3019,-49.6494,63.1257,-97.3042,2.83168e+06
-70.6779,-96.3785,18.5108,82.905,45.9063,2.13028e+06
-75.6357,3.9294,61.4416,69.9478,35.1169,543153
65.2167,2.9777,-13.5277,-33.4627,1.25472,-800488
-11.3078,-49.6176,-7.4206,-89.106,97.5032,-2.7311e+06
-91.7704,-48.4429,34.811,-59.5788,-84.8487,3.95747e+06
81.8145,36.7783,63.1125,47.5493,23.2783,-2.37122e+06
-92.4418,-5.46181,-29.5718,60.8057,-11.2119,2.40307e+06
-3.19187,12.6323,-99.1839,-7.70425,66.9338,1.95527e+06
55.383,-16.0323,68.6486,-39.0853,4.94043,-1.42299e+06
-23.2285,34.7658,-54.846,22.1291,69.2875,-521053
-96.1678,47.3503,28.438,48.8708,-82.3636,3.96954e+06
-59.0067,12.5411,-86.1654,26.1175,-47.1694,2.75624e+06
85.5577,2.19753,-39.6298,-22.377,87.0235,-3.56746e+06
-7.5384,-18.9069,-70.0003,45.3173,-64.8303,1.82605e+06
-22.1711,-39.6023,-5.99594,-60.2347,-21.1163,92848.7
-32.1345,96.5126,-65.4993,67.7338,60.3479,-916800
38.3698,97.0786,-3.52456,-50.4282,-37.7439,-1.33728e+06
-87.8171,-45.4196,-29.4483,56.921,-63.5322,2.93237e+06
-30.3896,-5.61549,-82.8735,17.9378,-41.5125,1.94841e+06
11.7154,-62.5963,-71.8425,-40.8234,-15.6115,1.42122e+06
67.6372,28.0044,53.67,1.09134,-43.3394,-1.13194e+06
94.374,-30.2133,-53.1348,-16.0357,31.3963,-2.03416e+06
-61.6656,44.815,56.2704,-7.88513,17.265,16133.8
-21.3491,87.5202,70.2744,-83.9282,-52.7808,-1.64058e+06
-12.2871,-91.5499,-4.34944,-13.5577,26.7434,1.02996e+06
-58.5849,1.54543,-75.0875,-24.9189,-26.6531,1.86073e+06
51.1713,21.0187,-13.7859,29.7537,16.0286,-396365
53.4081,-37.4407,-82.7496,-75.2297,72.7578,45945.6
-37.2068,21.389,-58.7297,91.744,40.6337,749496
-26.6629,52.0772,87.0692,-67.7763,86.9795,-4.05634e+06
21.1255,41.626,-16.6714,15.1516,-84.7925,1.64267e+06
40.2971,5.88804,-18.0321,20.0567,40.1846,-363208
6.24639,-2.54964,20.0481,0.313206,55.61,-533956
59.1973,-53.5431,91.911,74.0507,-18.54,-2.47121e+06
43.2864,-78.192,31.6082,63.0082,-57.8982,982054
1.14356,56.2124,75.11,68.7049,26.5044,-1.42471e+06
26.5243,86.2554,-5.86608,87.8186,50.9638,-1.16034e+06
-76.6309,22.8834,41.979,-99.2723,-56.1576,1.31863e+06
-32.0939,-74.321,-1.27346,15.0223,67.5487,-238866
-35.7393,-56.3761,17.1012,-69.6409,-16.2578,298028
-41.8713,66.09,-7.21039,-64.0144,-34.3737,-148010
58.2484,84.0023,-15.6561,14.0496,-80.4846,103858
96.5502,-34.1455,-93.7109,21.5539,-59.486,474246
44.8079,69.5533,90.7154,71.837,-94.9979,-293505
81.9894,-4.26068,-58.8353,11.089,-85.9973,844075
47.4983,68.422,90.9282,94.1903,-54.3775,-2.2173e+06
-43.104,51.4231,2.9113,55.4156,93.8462,-2.35177e+06
-51.8748,54.0763,-31.2813,-11.2134,32.1674,162995
-88.7047,14.62,36.6987,89.6283,84.1142,299337
-91.5593,-7.72246,28.4877,-70.0039,25.5823,1.9924e+06
-88.9067,28.6738,-84.927,-53.9434,-51.7317,4.1203e+06
21.5153,-54.304,-13.3932,-44.834,96.0487,-2.42926e+06
5.4179,-31.7042,43.8255,-56.3404,70.9949,-1.29577e+06
76.6567,64.4111,65.6324,55.297,96.4959,-5.08271e+06
-18.2273,-31.5062,56.7831,29.0928,-18.6725,-434784
-33.773,-26.3594,34.3096,-83.6477,-87.0137,1.77599e+06
26.9966,73.6654,-14.5109,61.295,16.3261,-559249
-58.4394,17.9602,-97.2574,-17.0448,-81.0355,4.77627e+06
96.3738,84.0256,-19.3858,-59.4925,-33.8006,-3.33664e+06
-48.6466,-1.68077,-47.0504,-96.0019,93.498,-1.99799e+06
39.2571,-69.6117,49.1049,-94.5786,40.5426,-446625
28.892,-68.5755,78.7745,61.1161,38.1554,-1.11253e+06
92.3291,-82.9,52.2144,-65.3912,-91.1865,252678
52.2592,62.3207,-90.7114,64.1396,73.0078,351001
53.8623,60.6788,15.9935,29.7765,30.3415,-854959
31.2669,32.0483,-67.2491,91.4797,-88.9599,3.00755e+06
-34.8991,-32.1801,54.7861,-32.4225,25.8411,-360759
72.6835,-77.7165,69.2708,-87.4718,-81.3673,-8629.06
47.9349,46.5956,99.6775,11.5282,-86.1313,-1.46076e+06
34.921,-61.0214,74.4169,93.3637,-6.85394,-745656
-12.7163,35.5312,-88.6338,-9.43755,50.083,1.60102e+06
74.0733,6.33963,24.3046,-20.4061,-44.2614,-966158
-53.1702,12.8474,-92.9824,79.949,27.9034,2.85499e+06
37.0138,78.9266,79.9948,99.6538,79.1027,-3.48719e+06
-9.77954,-58.7491,95.3265,-11.0304,42.8551,-2.43134e+06
-12.1485,53.6634,21.8758,-96.2211,32.8139,-572492
44.5026,84.8733,16.1272,-56.9646,69.8115,-2.18407e+06
27.5679,-61.2902,72.9355,-57.4603,29.3118,-967020
77.6345,-1.16524,-92.3964,-50.8225,-2.54685,923709
10.3217,-10.2065,-47.4884,66.1701,-82.2806,2.00481e+06
-92.3705,-18.264,3.43823,-39.9593,-53.0839,2.67182e+06
12.2188,-64.1265,-38.3632,-31.9209,8.58753,524273
98.6865,9.6207,-53.5405,-20.8186,84.0963,-4.07476e+06
59.8785,-58.7163,83.0142,49.8936,-10.9499,-1.93117e+06
-58.1095,-42.3548,21.8772,67.6563,-57.6604,1.27798e+06
-6.42021,13.7596,84.2778,-91.2592,-55.1661,-1.42626e+06
59.0532,45.127,92.9011,-8.75848,53.4478,-3.47803e+06
6.60868,-3.68707,-91.5745,-88.6337,-35.2946,2.19263e+06
35.9052,31.4902,56.6494,50.1869,28.8385,-730479
12.0769,-88.5029,95.8238,56.6289,64.5544,-2.29303e+06
12.67,-76.2072,27.5048,-8.78582,-66.7057,1.41269e+06
88.9227,76.3122,-40.7442,57.1654,-79.2304,-966421
-86.3077,-33.1816,53.0271,-31.8943,-43.0314,1.68135e+06
75.027,-27.8361,51.601,30.1617,-50.6645,-1.19694e+06
-94.7311,54.2651,-68.0241,-88.0407,-96.2909,5.52941e+06
-50.9419,81.0833,49.3772,99.6357,13.5483,-444931
-6.38018,-3.35827,25.5683,97.2751,-7.50999,220896
64.4669,34.7191,15.2384,8.9612,12.6291,-848001
-34.1275,38.9856,20.8218,89.8739,0.461522,214069
82.9755,61.5757,48.6412,48.9677,-56.5576,-1.74961e+06
20.2285,81.7509,23.4665,-46.8152,-56.5519,-340258
46.334,-20.4921,44.2178,49.6835,-39.3447,-310088
-19.7883,-22.0869,-12.0231,-25.0634,-7.38779,40157.2
5.44482,-21.7112,-58.2078,-75.4441,-73.5394,1.63171e+06
-31.5203,-44.0535,-65.3426,70.994,-59.0421,1.7223e+06
38.4712,-2.16832,79.2417,24.8111,82.8083,-3.26125e+06
-83.6032,61.8316,33.7902,62.1397,13.436,1.28708e+06
40.0931,77.7919,91.6789,-51.5144,-49.0395,-2.75838e+06
-16.8205,55.666,-92.9685,30.6227,65.1402,1.30419e+06
17.0522,-40.1926,-14.6046,-76.9709,-19.975,-3321.17
-96.61,70.5238,1.37854,60.2519,-71.2692,3.18347e+06
-3.5678,-96.6637,-48.4048,17.6792,68.832,644965
10.2788,86.5951,52.739,8.6766,-85.3609,451904
-80.3131,-31.1593,62.103,13.8709,-0.759846,837551
-14.4907,57.7381,68.2663,-78.5976,-21.5167,-1.26554e+06
62.555,40.8425,-27.5859,36.1514,57.823,-1.29937e+06
99.9377,-12.022,47.5225,-86.4206,30.0143,-3.41679e+06
46.8956,80.7311,-66.3633,24.1627,-77.5902,1.16165e+06
80.4033,-29.8768,-47.4225,-30.7078,-60.563,-514944
-17.2565,-68.5782,-73.2733,-0.817985,-23.031,1.65415e+06
88.0071,88.3512,32.2261,-72.8379,81.903,-4.75194e+06
29.8701,31.9958,99.1273,44.0474,78.545,-4.32415e+06
-41.4364,-74.9882,-38.2691,-98.5596,-7.63444,723719
22.2799,-97.2578,-40.3935,-87.4431,-80.9512,2.82311e+06
86.0715,-54.3548,-39.0076,-71.9459,25.3264,-1.57473e+06
-47.3665,-96.8625,57.4307,-24.6797,-6.25662,1.04225e+06
59.968,57.5619,-92.5226,-67.1351,-39.2516,1.51759e+06
-68.7976,-76.7879,-61.5207,-7.60824,-9.4569,2.25144e+06
28.3652,-44.8972,72.4457,18.9176,6.495,-1.02473e+06
49.1604,-68.529,89.5958,-95.6529,79.6126,-3.66081e+06
-96.1771,85.888,87.4909,-13.8884,19.265,-300179
-9.18078,-9.0867,38.0885,37.0728,70.7071,-1.18308e+06
-50.665,27.7411,93.1024,-12.4837,39.3185,-2.15692e+06
13.193,99.5987,-57.1506,40.0774,-56.5982,-319424
77.0043,-30.2936,62.8762,-7.42332,14.2077,-1.99526e+06
-34.2866,-74.8308,-88.2929,88.7018,49.7735,2.55084e+06
-6.19923,-12.8736,-80.5986,52.025,66.1272,720222
-87.5812,-16.4733,-91.823,63.5477,-12.3163,4.26494e+06
42.8435,15.7455,-91.2712,22.7401,7.88574,1.98898e+06
-13.6922,-52.2068,94.8139,95.3789,91.6122,-4.25426e+06
-21.4914,40.5585,-10.1349,-35.5844,31.9428,-171631
-24.1176,48.6706,39.0552,-82.6661,56.2655,-961378
-24.3741,-7.50608,-17.487,-75.6548,-55.7761,448644
-46.1608,25.623,-31.731,-80.7821,51.0029,-174361
37.6257,59.2547,-65.1859,-14.5033,41.0555,154465
28.6828,86.3387,98.3516,62.2055,1.80576,-3.63825e+06
-96.1726,35.1344,-66.0262,-82.4869,-99.1908,6.00036e+06
-57.9848,-16.9906,65.5149,16.7876,-82.4491,1.3755e+06
43.368,12.3858,-70.9873,5.69389,37.5004,650246
-98.2671,97.7064,-76.4376,-67.5659,20.0104,2.59396e+06
15.1806,-47.9585,2.07257,-42.1589,74.8921,-1.11401e+06
59.3356,-16.8947,-36.3138,-40.8298,19.9754,-494148
-39.4507,14.2086,33.6445,-80.0762,-97.0632,2.57642e+06
97.6054,7.06262,67.3989,-88.7003,40.7745,-3.9279e+06
-90.4756,71.6456,-16.2463,-74.0385,80.7177,-47806.4
-72.855,85.531,85.0601,22.257,0.785254,-1.54399e+06
94.978,-88.4798,-91.6398,-75.4453,-21.432,679806
-19.8629,-34.3749,0.815087,10.7603,-51.2381,464363
41.0487,-78.905,-94.9307,-17.7529,14.0572,2.9798e+06
31.821,-8.01934,-30.0284,60.1569,-37.0449,197361
-13.5662,38.9992,-90.9859,-55.6457,-12.9345,2.08664e+06
-35.6251,-4.62478,38.7597,77.5,79.2251,-1.3693e+06
-98.9691,-47.3364,-90.796,58.8072,-7.86347,5.16481e+06
55.9514,68.4355,-91.3563,-41.5265,70.426,215450
-72.0632,25.4246,97.1404,-30.9924,17.3291,-1.60844e+06
44.6409,-31.1436,-83.368,10.5784,38.9133,1.3022e+06
-55.6097,-1.4768,40.768,30.2214,43.2811,64467.8
-13.1122,53.0906,-71.1977,83.4362,91.5445,-1.24374e+06
77.5623,5.77411,-27.2844,56.2513,-6.46074,-1.2297e+06
59.7622,-75.8659,61.9056,57.414,-62.0298,64995.1
81.0047,45.9951,36.932,-61.3448,96.7803,-4.5397e+06
-69.4617,-99.7422,4.36344,-34.6924,-83.4362,4.02053e+06
-88.3475,-53.3257,-14.023,-93.7068,65.3321,1.15842e+06
81.1626,75.7578,66.8156,-75.4567,98.0663,-5.89438e+06
-61.98,26.9073,5.82954,-10.2001,61.1126,-27283.6
-34.4387,52.1803,-22.8997,-32.557,-25.3064,-12076.7
7.46059,-93.1896,-97.843,26.3208,1.55934,3.8798e+06
-83.1975,-80.8392,82.9037,-4.47005,-84.2141,2.47758e+06
28.983,77.4336,-29.2778,-51.0382,-87.5963,1.25274e+06
22.8232,-91.9257,63.0001,-62.8843,96.8253,-2.38827e+06
-81.3518,-47.0045,96.2691,-86.4747,-19.9957,-1.01516e+06
-24.2034,49.5373,-50.8864,-39.0696,57.2798,-316709
-26.334,-76.9323,19.6379,88.5762,74.7402,-359825
51.8874,92.1984,-37.6857,17.1259,10.3329,-1.35791e+06
87.4997,78.8736,79.948,-52.7467,26.9594,-4.18175e+06
-46.6583,27.7833,14.2746,57.0432,86.9677,-1.6353e+06
-95.7567,63.5424,-2.97971,-61.7241,34.8541,1.95913e+06
-27.7641,-24.076,97.1133,-69.3765,97.1385,-5.3305e+06
-93.4564,-84.3329,-14.8639,49.5078,50.4611,2.84099e+06
32.5888,-10.9744,-87.7641,-31.7843,-0.617548,1.86878e+06
18.5008,65.8116,-58.0736,30.8583,76.8879,-1.18242e+06
-35.8692,69.3506,28.774,66.3694,69.1853,-1.30263e+06
-46.3647,5.08447,8.00632,39.4842,-65.2779,1.10015e+06
-46.862,0.744714,-63.7804,-44.1551,-9.77702,1.0356e+06
-45.0147,54.2316,79.135,96.9394,-15.8368,-1.11215e+06
2.04986,23.4582,-3.35308,-38.3979,-30.4647,48893.3
5.03796,-59.8095,13.1672,-97.0614,-98.6958,2.84241e+06
-90.5963,-40.9215,-31.0142,27.992,32.4331,2.21191e+06
10.9162,-51.7573,-49.7254,40.9143,21.9872,542200
-17.4011,-87.4698,35.1007,-46.6137,2.62339,813649
-1.46075,-46.6009,10.0594,-26.3539,-23.5441,172663
16.801,0.462806,-56.8822,93.8296,69.4526,-226447
-34.8243,-12.7349,82.2324,52.375,54.4198,-1.90521e+06
-10.5987,-65.5554,-22.4617,81.6223,29.9437,512533
-49.4671,65.0291,-20.276,-86.4794,54.9131,-673287
8.9031,15.8693,68.6644,-14.3048,53.0689,-1.37799e+06
77.6408,10.9642,39.3266,-86.0438,61.4205,-2.36764e+06
-54.3739,13.7118,15.3287,82.1032,-36.6751,745613
-79.4251,-72.9928,10.9264,-81.3729,54.0429,1.37217e+06
23.8171,99.6986,73.0183,50.5858,-49.8485,-2.16363e+06
70.0246,-33.7309,2.58277,-27.499,31.7632,-1.03661e+06
21.8727,-27.2732,13.905,94.6115,-47.6434,544515
-94.8841,87.2814,-56.5032,58.9399,51.8536,1.67221e+06
-43.4193,-74.6246,75.2966,-27.2675,59.9241,-1.04543e+06
35.6253,33.3975,-20.6301,48.2604,31.854,-220347
-6.78047,-80.3467,-89.5245,59.7401,85.904,1.02016e+06
-56.6285,15.4759,62.5646,-92.0518,-29.8388,-306957
69.9738,-64.3503,-52.6731,-72.7842,-71.0716,755755
15.3706,-52.6371,49.5343,28.9035,71.7674,-1.23655e+06
26.2828,40.6882,-37.8575,-2.2682,-82.1708,1.61041e+06
-23.9246,90.3532,10.2805,95.23,-98.4226,1.99283e+06
42.2699,-50.3516,90.0047,-19.6276,34.4046,-2.25241e+06
-81.348,-84.0574,-17.8005,-29.6978,3.17075,2.38502e+06
-24.0786,-49.7918,60.1267,75.8136,97.7266,-3.03023e+06
-55.251,-95.1908,-35.9068,-91.6641,17.1225,1.62694e+06
-98.3347,-68.0547,49.217,-72.7963,55.8023,2.20992e+06
45.8743,-16.8326,-89.1193,-28.0513,93.6353,-631552
-73.6574,-26.793,26.3898,-15.4926,-5.70172,1.11478e+06
65.5216,1.52749,-42.2245,-86.6508,46.5303,-1.05084e+06
-96.5872,-84.0258,-51.8543,77.4841,34.8811,3.82829e+06
-88.423,-67.2721,-54.4025,-19.4431,49.3164,2.51651e+06
-49.5535,58.5004,-89.4164,-88.7886,-69.9911,2.96116e+06
85.0078,41.1422,67.4939,-87.8957,-45.9175,-2.63911e+06
17.8256,37.8689,78.0088,-71.2437,91.3403,-3.78881e+06
22.4828,7.42658,55.5395,-47.8698,-35.6976,-418278
84.4027,-90.6759,80.3641,38.6306,-62.0129,-1.46316e+06
-25.9394,97.1114,92.2775,87.3935,-60.5406,-2.67102e+06
47.6943,31.5659,8.35249,46.7241,86.4248,-2.23391e+06
-30.1988,40.2259,30.158,-92.7783,-88.4638,1.70583e+06
-37.1481,-66.4103,12.9282,-10.701,43.0501,314121
-77.7342,34.3287,31.9387,-90.0679,-16.6944,1.02132e+06
-36.2048,-14.8082,46.0844,77.5219,99.8374,-2.93518e+06
45.4402,-76.3543,-86.3024,-15.9666,81.937,608443
96.0497,-2.86458,46.8723,88.909,88.4514,-4.68138e+06
-87.1294,-90.872,-45.1421,7.90688,-45.339,3.48329e+06
-95.628,97.4119,45.3847,-28.8679,-84.2152,2.63744e+06
96.8313,-22.3382,35.8958,42.2625,-78.0037,-1.33807e+06
-97.9528,13.9998,14.8978,-74.7947,-24.8457,2.61088e+06
-79.9631,-99.6171,-11.3882,77.7234,-3.83766,2.99614e+06
19.1214,60.2229,14.851,45.0207,35.4689,-444871
95.1212,-4.41155,-71.1251,55.6075,52.7263,-1.80829e+06
97.1554,-39.6709,27.1412,-40.9264,51.2643,-3.0241e+06
40.0211,-4.68921,-39.9119,-31.4636,-96.1749,2.56369e+06
-87.0645,-3.76042,55.1163,74.9053,13.0056,1.52308e+06
93.337,15.5044,-72.4112,-59.2941,-40.6563,-1.09385e+06
-30.8493,-91.652,60.5001,-77.4174,-42.663,645004
5.18799,-62.454,-46.7402,29.1285,27.6448,587916
88.6621,-40.1843,94.0104,35.3,7.89273,-4.28576e+06
15.7363,45.6838,16.6619,-37.0808,9.93616,-173931
-15.731,85.4827,-9.25232,-59.6355,-38.8084,-756680
-30.6778,63.9406,31.5646,64.2825,-88.8639,1.72549e+06
-40.3251,-3.77599,94.2435,17.535,-80.177,-727687
-25.6938,58.1159,30.5041,-18.7779,70.0005,-1.32708e+06
15.7064,-54.3891,-25.9832,58.3892,-82.4693,1.94399e+06
32.7108,55.4975,-32.0861,71.4495,26.1716,-192704
-16.4475,-58.0821,44.9221,48.3942,89.7514,-2.06712e+06
-97.4548,37.8283,52.6651,-82.7149,7.62339,2.00838e+06
-24.453,-4.21293,-11.4328,-58.4718,-76.9781,1.31172e+06
-67.6468,2.8566,5.89942,-18.33,-98.5703,3.64596e+06
32.0658,-49.8558,79.5911,81.4341,31.5455,-1.30115e+06
-38.9666,-66.4154,-30.8382,36.0466,-31.9466,775150
-21.5748,-62.5457,-90.7791,91.9157,68.5425,1.82881e+06
32.4804,65.7258,45.2769,-38.8475,-94.8906,1.68733e+06
15.3107,-93.6175,53.3069,58.8847,-63.1659,1.50098e+06
-11.6229,-35.8941,69.9697,40.8205,-5.48678,-888034
88.2332,63.2609,89.3355,-24.4551,88.9473,-6.46051e+06
-56.5019,-33.9332,10.9056,18.5925,-18.1775,583839
-41.0153,98.6627,-26.1582,-58.5549,-74.1949,15673.2
-58.8787,4.68084,-10.1446,73.5737,-61.8157,1.37951e+06
18.1989,32.8234,-66.3572,44.0435,28.9611,741074
10.2873,-22.9329,-62.0119,-46.2463,70.5527,-349387
-92.5246,-57.1391,4.15658,-13.0785,-19.5625,2.544e+06
31.714,26.3021,-72.6416,83.9672,-14.9948,1.18491e+06
-75.2855,-3.43596,-49.6223,-81.7047,-76.4468,2.72775e+06
-31.393,-71.7153,-69.5614,74.0994,-2.28654,1.71299e+06
17.421,27.1309,-27.6085,-87.9462,-37.5476,165.536
81.9272,-34.5821,4.53579,-26.0773,67.2701,-2.43121e+06
-41.1446,-18.3279,95.3252,-76.9411,-9.35407,-2.38756e+06
55.3581,60.6942,-72.4457,-2.75767,65.6538,-533142
-19.793,-41.2535,98.1681,20.9055,9.23837,-2.59274e+06
-71.1246,44.8284,-89.071,32.934,6.80652,2.97151e+06
66.8218,-76.184,51.1962,-96.8552,-97.8878,1.86242e+06
96.5569,-35.4354,18.8495,-30.4689,-19.521,-2.53252e+06
-67.366,-61.9628,-70.552,60.3367,-17.5634,2.31527e+06
24.4309,-48.613,-7.95518,66.7173,-85.5042,2.01152e+06
-11.5036,58.2347,24.5512,54.0189,-74.1304,902743
26.1868,-37.8823,-51.2423,19.6866,-62.2249,1.11394e+06
21.6904,87.7653,94.6731,-20.4442,-7.14706,-3.42239e+06
-56.6775,10.6587,-47.2804,-33.9965,-12.8351,824718
68.7989,-45.277,18.8651,-30.0128,91.7504,-3.11084e+06
43.1349,44.6778,36.2896,-35.7089,39.4178,-687162
35.7413,-7.86788,-96.9111,14.1379,11.6186,2.52016e+06
-65.154,79.7091,7.30611,76.9753,-77.588,1.54775e+06
-32.7394,90.2889,35.1001,30.9258,-48.8177,-724005
98.9519,79.4617,37.529,-73.3829,-70.3085,-2.74667e+06
56.2557,35.4721,8.83107,-33.0408,-61.5927,83517.9
8.12131,-51.1188,-31.7394,11.7854,-85.8788,2.10818e+06
-79.2506,36.6936,-13.2534,29.6095,-75.6043,2.60899e+06
-3.57286,92.9659,48.7108,74.4463,-27.2346,-1.28906e+06
94.4213,72.3816,-49.8188,-21.5255,12.2604,-2.60536e+06
-55.9617,89.1393,26.0958,-82.7278,-61.6369,-22802
-59.8241,78.4526,-13.3913,30.6617,-72.7304,1.04854e+06
-64.8118,-28.4195,-65.5796,-77.4539,37.214,1.36558e+06
-1.27597,10.4971,-14.5522,80.7893,13.2106,154839
-69.0378,3.29654,88.4674,15.6669,-16.3562,-1.03331e+06
6.70852,-7.45221,15.5308,49.8375,-23.7179,64736.7
-51.2934,33.6929,-47.7632,-26.4007,-27.6901,705948
42.3281,51.0816,7.2616,-30.3409,-63.2798,311895
44.2149,-33.5519,-57.9976,41.2892,85.0736,-1.42031e+06
-15.7708,-60.9816,-26.904,4.73357,-54.8553,861373
86.6615,-94.1886,-51.0454,44.1237,-31.1316,-192235
78.6907,-88.4473,83.6102,-9.53648,98.9814,-4.96047e+06
8.48818,-57.0325,5.49546,55.0605,50.3882,-70858.4
41.2732,70.0964,-52.5512,89.3271,78.8167,-1.5056e+06
-81.4818,80.2174,-2.4098,96.4373,-4.1391,1.07058e+06
94.7297,-99.6365,87.5897,87.6572,-37.6666,-2.62928e+06
93.0602,71.7308,-6.15881,-91.3337,-28.0458,-2.97058e+06
-25.1731,27.6574,-58.513,-3.54857,51.3803,198892
56.1319,98.0215,84.8514,-98.0036,22.5821,-3.8663e+06
17.6375,-71.3212,-53.4261,8.41042,79.1069,-519159
21.4862,-88.4604,89.869,-38.8941,23.3234,-1.18445e+06
-83.3421,-3.39705,-4.34741,54.1178,1.48933,1.70002e+06
73.4308,-10.8737,7.15763,43.0782,-91.733,1.11194e+06
16.2753,29.7601,6.05468,-57.9387,-84.3228,1.63132e+06
-80.9348,41.9649,-24.8524,-71.028,93.3317,-1.03202e+06
-32.2224,-41.7114,-63.1611,-90.2165,41.5381,538494
-94.6351,-93.5408,-28.016,13.5634,75.2629,2.38009e+06
-41.7389,29.4418,-4.9302,61.2055,-50.7779,613600
43.7084,-72.4395,-44.3195,-92.1535,-15.6272,366562
83.829,54.1065,-20.9417,-79.53,-86.236,-168762
-80.1489,-49.8402,20.4813,13.9009,31.7893,1.52352e+06
29.5816,-11.0423,-38.5791,96.6556,85.1916,-1.46834e+06
-68.2833,-37.7067,-60.3863,-35.2398,8.20055,1.61714e+06
3.06459,-83.1811,13.4738,84.7541,-27.5073,1.04135e+06
53.7476,25.4749,-43.9123,58.5389,-34.8576,-42016.7
99.1829,25.2648,12.9406,-61.1232,67.6388,-3.80808e+06
-42.1083,-21.7159,-26.0793,79.5246,83.7232,-1.30645e+06
21.4118,-90.3252,48.875,-58.0486,-84.0625,2.34504e+06
-15.5898,-80.5757,-71.0055,-22.2917,45.9537,1.5048e+06
93.6822,26.3346,86.8301,73.6328,44.6109,-4.4162e+06
-23.7966,40.7199,32.5871,-26.0033,14.9242,-169400
